customer_id,customer_name,email,city,country,loyalty_segment
C01461,Customer 01461,customer01461@example.com,Pune,India,Regular
C01462,Customer 01462,customer01462@example.com,Chennai,India,Silver
C01463,Customer 01463,customer01463@example.com,Hyderabad,India,Regular
C01464,Customer 01464,customer01464@example.com,Pune,India,Regular
C01465,Customer 01465,customer01465@example.com,Pune,India,Platinum
C01466,Customer 01466,customer01466@example.com,Bengaluru,India,Gold
C01467,Customer 01467,customer01467@example.com,Delhi,India,Gold
C01468,Customer 01468,customer01468@example.com,Hyderabad,India,Silver
C01469,Customer 01469,customer01469@example.com,Kochi,India,Platinum
C01470,Customer 01470,customer01470@example.com,Pune,India,Silver
C01471,Customer 01471,customer01471@example.com,Pune,India,Silver
C01472,Customer 01472,customer01472@example.com,Hyderabad,India,Platinum
C01473,Customer 01473,customer01473@example.com,Delhi,India,Gold
C01474,Customer 01474,customer01474@example.com,Hyderabad,India,Silver
C01475,Customer 01475,customer01475@example.com,Chennai,India,Platinum
C01476,Customer 01476,customer01476@example.com,Chennai,India,Silver
C01477,Customer 01477,customer01477@example.com,Pune,India,Silver
C01478,Customer 01478,customer01478@example.com,Bengaluru,India,Platinum
C01479,Customer 01479,customer01479@example.com,Hyderabad,India,Gold
C01480,Customer 01480,customer01480@example.com,Bengaluru,India,Silver
C01481,Customer 01481,customer01481@example.com,Pune,India,Gold
C01482,Customer 01482,customer01482@example.com,Hyderabad,India,Regular
C01483,Customer 01483,customer01483@example.com,Pune,India,Platinum
C01484,Customer 01484,customer01484@example.com,Chennai,India,Gold
C01485,Customer 01485,customer01485@example.com,Mumbai,India,Silver
C01486,Customer 01486,customer01486@example.com,Bengaluru,India,Gold
C01487,Customer 01487,customer01487@example.com,Delhi,India,Regular
C01488,Customer 01488,customer01488@example.com,Chennai,India,Regular
C01489,Customer 01489,customer01489@example.com,Kochi,India,Platinum
C01490,Customer 01490,customer01490@example.com,Kochi,India,Silver
C01491,Customer 01491,customer01491@example.com,Kochi,India,Platinum
C01492,Customer 01492,customer01492@example.com,Kochi,India,Gold
C01493,Customer 01493,customer01493@example.com,Kochi,India,Regular
C01494,Customer 01494,customer01494@example.com,Coimbatore,India,Silver
C01495,Customer 01495,customer01495@example.com,Hyderabad,India,Platinum
C01496,Customer 01496,customer01496@example.com,Bengaluru,India,Regular
C01497,Customer 01497,customer01497@example.com,Delhi,India,Regular
C01498,Customer 01498,customer01498@example.com,Pune,India,Gold
C01499,Customer 01499,customer01499@example.com,Bengaluru,India,Regular
C01500,Customer 01500,customer01500@example.com,Pune,India,Silver
C01501,Customer 01501,customer01501@example.com,Kochi,India,Silver
C01502,Customer 01502,customer01502@example.com,Bengaluru,India,Regular
C01503,Customer 01503,customer01503@example.com,Pune,India,Platinum
C01504,Customer 01504,customer01504@example.com,Chennai,India,Platinum
C01505,Customer 01505,customer01505@example.com,Hyderabad,India,Platinum
C01506,Customer 01506,customer01506@example.com,Hyderabad,India,Regular
C01507,Customer 01507,customer01507@example.com,Bengaluru,India,Gold
C01508,Customer 01508,customer01508@example.com,Mumbai,India,Silver
C01509,Customer 01509,customer01509@example.com,Kochi,India,Gold
C01510,Customer 01510,customer01510@example.com,Delhi,India,Gold
C01511,Customer 01511,customer01511@example.com,Mumbai,India,Regular
C01512,Customer 01512,customer01512@example.com,Chennai,India,Platinum
C01513,Customer 01513,customer01513@example.com,Coimbatore,India,Silver
C01514,Customer 01514,customer01514@example.com,Chennai,India,Gold
C01515,Customer 01515,customer01515@example.com,Chennai,India,Platinum
C01516,Customer 01516,customer01516@example.com,Bengaluru,India,Gold
C01517,Customer 01517,customer01517@example.com,Coimbatore,India,Silver
C01518,Customer 01518,customer01518@example.com,Bengaluru,India,Regular
C01519,Customer 01519,customer01519@example.com,Mumbai,India,Silver
C01520,Customer 01520,customer01520@example.com,Delhi,India,Regular
C01521,Customer 01521,customer01521@example.com,Coimbatore,India,Regular
C01522,Customer 01522,customer01522@example.com,Delhi,India,Platinum
C01523,Customer 01523,customer01523@example.com,Coimbatore,India,Platinum
C01524,Customer 01524,customer01524@example.com,Delhi,India,Regular
C01525,Customer 01525,customer01525@example.com,Kochi,India,Silver
C01526,Customer 01526,customer01526@example.com,Pune,India,Platinum
C01527,Customer 01527,customer01527@example.com,Pune,India,Silver
C01528,Customer 01528,customer01528@example.com,Coimbatore,India,Regular
C01529,Customer 01529,customer01529@example.com,Delhi,India,Platinum
C01530,Customer 01530,customer01530@example.com,Coimbatore,India,Gold
C01531,Customer 01531,customer01531@example.com,Mumbai,India,Gold
C01532,Customer 01532,customer01532@example.com,Chennai,India,Silver
C01533,Customer 01533,customer01533@example.com,Bengaluru,India,Regular
C01534,Customer 01534,customer01534@example.com,Pune,India,Platinum
C01535,Customer 01535,customer01535@example.com,Mumbai,India,Regular
C01536,Customer 01536,customer01536@example.com,Kochi,India,Platinum
C01537,Customer 01537,customer01537@example.com,Coimbatore,India,Silver
C01538,Customer 01538,customer01538@example.com,Coimbatore,India,Gold
C01539,Customer 01539,customer01539@example.com,Bengaluru,India,Platinum
C01540,Customer 01540,customer01540@example.com,Chennai,India,Silver
C01541,Customer 01541,customer01541@example.com,Bengaluru,India,Platinum
C01542,Customer 01542,customer01542@example.com,Hyderabad,India,Silver
C01543,Customer 01543,customer01543@example.com,Mumbai,India,Silver
C01544,Customer 01544,customer01544@example.com,Hyderabad,India,Regular
C01545,Customer 01545,customer01545@example.com,Kochi,India,Regular
C01546,Customer 01546,customer01546@example.com,Kochi,India,Silver
C01547,Customer 01547,customer01547@example.com,Hyderabad,India,Gold
C01548,Customer 01548,customer01548@example.com,Pune,India,Regular
C01549,Customer 01549,customer01549@example.com,Bengaluru,India,Platinum
C01550,Customer 01550,customer01550@example.com,Kochi,India,Gold
C01551,Customer 01551,customer01551@example.com,Delhi,India,Platinum
C01552,Customer 01552,customer01552@example.com,Chennai,India,Platinum
C01553,Customer 01553,customer01553@example.com,Bengaluru,India,Platinum
C01554,Customer 01554,customer01554@example.com,Hyderabad,India,Silver
C01555,Customer 01555,customer01555@example.com,Bengaluru,India,Regular
C01556,Customer 01556,customer01556@example.com,Bengaluru,India,Gold
C01557,Customer 01557,customer01557@example.com,Pune,India,Platinum
C01558,Customer 01558,customer01558@example.com,Delhi,India,Platinum
C01559,Customer 01559,customer01559@example.com,Coimbatore,India,Platinum
C01560,Customer 01560,customer01560@example.com,Chennai,India,Silver
C01561,Customer 01561,customer01561@example.com,Delhi,India,Platinum
C01562,Customer 01562,customer01562@example.com,Hyderabad,India,Platinum
C01563,Customer 01563,customer01563@example.com,Chennai,India,Platinum
C01564,Customer 01564,customer01564@example.com,Pune,India,Silver
C01565,Customer 01565,customer01565@example.com,Chennai,India,Platinum
C01566,Customer 01566,customer01566@example.com,Delhi,India,Gold
C01567,Customer 01567,customer01567@example.com,Chennai,India,Gold
C01568,Customer 01568,customer01568@example.com,Delhi,India,Gold
C01569,Customer 01569,customer01569@example.com,Delhi,India,Platinum
C01570,Customer 01570,customer01570@example.com,Bengaluru,India,Silver
C01571,Customer 01571,customer01571@example.com,Hyderabad,India,Gold
C01572,Customer 01572,customer01572@example.com,Coimbatore,India,Gold
C01573,Customer 01573,customer01573@example.com,Delhi,India,Platinum
C01574,Customer 01574,customer01574@example.com,Bengaluru,India,Silver
C01575,Customer 01575,customer01575@example.com,Coimbatore,India,Silver
C01576,Customer 01576,customer01576@example.com,Kochi,India,Platinum
C01577,Customer 01577,customer01577@example.com,Pune,India,Regular
C01578,Customer 01578,customer01578@example.com,Hyderabad,India,Regular
C01579,Customer 01579,customer01579@example.com,Delhi,India,Platinum
C01580,Customer 01580,customer01580@example.com,Hyderabad,India,Regular
C01581,Customer 01581,customer01581@example.com,Hyderabad,India,Silver
C01582,Customer 01582,customer01582@example.com,Mumbai,India,Regular
C01583,Customer 01583,customer01583@example.com,Mumbai,India,Regular
C01584,Customer 01584,customer01584@example.com,Coimbatore,India,Regular
C01585,Customer 01585,customer01585@example.com,Pune,India,Silver
C01586,Customer 01586,customer01586@example.com,Delhi,India,Gold
C01587,Customer 01587,customer01587@example.com,Coimbatore,India,Platinum
C01588,Customer 01588,customer01588@example.com,Bengaluru,India,Regular
C01589,Customer 01589,customer01589@example.com,Mumbai,India,Gold
C01590,Customer 01590,customer01590@example.com,Coimbatore,India,Platinum
C01591,Customer 01591,customer01591@example.com,Hyderabad,India,Platinum
C01592,Customer 01592,customer01592@example.com,Pune,India,Gold
C01593,Customer 01593,customer01593@example.com,Hyderabad,India,Gold
C01594,Customer 01594,customer01594@example.com,Bengaluru,India,Gold
C01595,Customer 01595,customer01595@example.com,Chennai,India,Platinum
C01596,Customer 01596,customer01596@example.com,Chennai,India,Silver
C01597,Customer 01597,customer01597@example.com,Mumbai,India,Silver
C01598,Customer 01598,customer01598@example.com,Mumbai,India,Silver
C01599,Customer 01599,customer01599@example.com,Delhi,India,Platinum
C01600,Customer 01600,customer01600@example.com,Chennai,India,Regular
C01601,Customer 01601,customer01601@example.com,Coimbatore,India,Silver
C01602,Customer 01602,customer01602@example.com,Hyderabad,India,Regular
C01603,Customer 01603,customer01603@example.com,Mumbai,India,Gold
C01604,Customer 01604,customer01604@example.com,Delhi,India,Gold
C01605,Customer 01605,customer01605@example.com,Kochi,India,Platinum
C01606,Customer 01606,customer01606@example.com,Pune,India,Platinum
C01607,Customer 01607,customer01607@example.com,Delhi,India,Silver
C01608,Customer 01608,customer01608@example.com,Coimbatore,India,Gold
C01609,Customer 01609,customer01609@example.com,Kochi,India,Regular
C01610,Customer 01610,customer01610@example.com,Chennai,India,Gold
C01611,Customer 01611,customer01611@example.com,Delhi,India,Gold
C01612,Customer 01612,customer01612@example.com,Bengaluru,India,Platinum
C01613,Customer 01613,customer01613@example.com,Bengaluru,India,Gold
C01614,Customer 01614,customer01614@example.com,Delhi,India,Gold
C01615,Customer 01615,customer01615@example.com,Delhi,India,Gold
C01616,Customer 01616,customer01616@example.com,Delhi,India,Silver
C01617,Customer 01617,customer01617@example.com,Hyderabad,India,Silver
C01618,Customer 01618,customer01618@example.com,Chennai,India,Platinum
C01619,Customer 01619,customer01619@example.com,Pune,India,Silver
C01620,Customer 01620,customer01620@example.com,Chennai,India,Platinum
C01621,Customer 01621,customer01621@example.com,Delhi,India,Gold
C01622,Customer 01622,customer01622@example.com,Kochi,India,Platinum
C01623,Customer 01623,customer01623@example.com,Kochi,India,Regular
C01624,Customer 01624,customer01624@example.com,Mumbai,India,Gold
C01625,Customer 01625,customer01625@example.com,Mumbai,India,Platinum
C01626,Customer 01626,customer01626@example.com,Pune,India,Gold
C01627,Customer 01627,customer01627@example.com,Hyderabad,India,Silver
C01628,Customer 01628,customer01628@example.com,Delhi,India,Regular
C01629,Customer 01629,customer01629@example.com,Coimbatore,India,Silver
C01630,Customer 01630,customer01630@example.com,Delhi,India,Silver
C01631,Customer 01631,customer01631@example.com,Pune,India,Regular
C01632,Customer 01632,customer01632@example.com,Mumbai,India,Gold
C01633,Customer 01633,customer01633@example.com,Mumbai,India,Gold
C01634,Customer 01634,customer01634@example.com,Kochi,India,Gold
C01635,Customer 01635,customer01635@example.com,Pune,India,Gold
C01636,Customer 01636,customer01636@example.com,Delhi,India,Platinum
C01637,Customer 01637,customer01637@example.com,Bengaluru,India,Platinum
C01638,Customer 01638,customer01638@example.com,Chennai,India,Regular
C01639,Customer 01639,customer01639@example.com,Coimbatore,India,Silver
C01640,Customer 01640,customer01640@example.com,Bengaluru,India,Platinum
C01641,Customer 01641,customer01641@example.com,Delhi,India,Platinum
C01642,Customer 01642,customer01642@example.com,Chennai,India,Silver
C01643,Customer 01643,customer01643@example.com,Hyderabad,India,Silver
C01644,Customer 01644,customer01644@example.com,Pune,India,Platinum
C01645,Customer 01645,customer01645@example.com,Coimbatore,India,Silver
C01646,Customer 01646,customer01646@example.com,Pune,India,Silver
C01647,Customer 01647,customer01647@example.com,Bengaluru,India,Platinum
C01648,Customer 01648,customer01648@example.com,Pune,India,Silver
C01649,Customer 01649,customer01649@example.com,Pune,India,Regular
C01650,Customer 01650,customer01650@example.com,Chennai,India,Platinum
C01651,Customer 01651,customer01651@example.com,Delhi,India,Silver
C01652,Customer 01652,customer01652@example.com,Hyderabad,India,Silver
C01653,Customer 01653,customer01653@example.com,Coimbatore,India,Regular
C01654,Customer 01654,customer01654@example.com,Hyderabad,India,Platinum
C01655,Customer 01655,customer01655@example.com,Kochi,India,Platinum
C01656,Customer 01656,customer01656@example.com,Kochi,India,Platinum
C01657,Customer 01657,customer01657@example.com,Kochi,India,Regular
C01658,Customer 01658,customer01658@example.com,Chennai,India,Silver
C01659,Customer 01659,customer01659@example.com,Pune,India,Regular
C01660,Customer 01660,customer01660@example.com,Pune,India,Silver
C01661,Customer 01661,customer01661@example.com,Chennai,India,Regular
C01662,Customer 01662,customer01662@example.com,Mumbai,India,Silver
C01663,Customer 01663,customer01663@example.com,Pune,India,Gold
C01664,Customer 01664,customer01664@example.com,Hyderabad,India,Regular
C01665,Customer 01665,customer01665@example.com,Kochi,India,Gold
C01666,Customer 01666,customer01666@example.com,Hyderabad,India,Regular
C01667,Customer 01667,customer01667@example.com,Chennai,India,Gold
C01668,Customer 01668,customer01668@example.com,Delhi,India,Platinum
C01669,Customer 01669,customer01669@example.com,Pune,India,Platinum
C01670,Customer 01670,customer01670@example.com,Hyderabad,India,Gold
C01671,Customer 01671,customer01671@example.com,Coimbatore,India,Gold
C01672,Customer 01672,customer01672@example.com,Mumbai,India,Silver
C01673,Customer 01673,customer01673@example.com,Kochi,India,Regular
C01674,Customer 01674,customer01674@example.com,Mumbai,India,Silver
C01675,Customer 01675,customer01675@example.com,Hyderabad,India,Silver
C01676,Customer 01676,customer01676@example.com,Chennai,India,Silver
C01677,Customer 01677,customer01677@example.com,Bengaluru,India,Gold
C01678,Customer 01678,customer01678@example.com,Chennai,India,Platinum
C01679,Customer 01679,customer01679@example.com,Delhi,India,Regular
C01680,Customer 01680,customer01680@example.com,Chennai,India,Regular
C01681,Customer 01681,customer01681@example.com,Chennai,India,Regular
C01682,Customer 01682,customer01682@example.com,Bengaluru,India,Platinum
C01683,Customer 01683,customer01683@example.com,Coimbatore,India,Platinum
C01684,Customer 01684,customer01684@example.com,Bengaluru,India,Gold
C01685,Customer 01685,customer01685@example.com,Coimbatore,India,Silver
C01686,Customer 01686,customer01686@example.com,Mumbai,India,Regular
C01687,Customer 01687,customer01687@example.com,Delhi,India,Platinum
C01688,Customer 01688,customer01688@example.com,Bengaluru,India,Gold
C01689,Customer 01689,customer01689@example.com,Hyderabad,India,Platinum
C01690,Customer 01690,customer01690@example.com,Bengaluru,India,Regular
C01691,Customer 01691,customer01691@example.com,Delhi,India,Regular
C01692,Customer 01692,customer01692@example.com,Bengaluru,India,Platinum
C01693,Customer 01693,customer01693@example.com,Mumbai,India,Silver
C01694,Customer 01694,customer01694@example.com,Delhi,India,Silver
C01695,Customer 01695,customer01695@example.com,Pune,India,Platinum
C01696,Customer 01696,customer01696@example.com,Delhi,India,Silver
C01697,Customer 01697,customer01697@example.com,Chennai,India,Platinum
C01698,Customer 01698,customer01698@example.com,Mumbai,India,Platinum
C01699,Customer 01699,customer01699@example.com,Pune,India,Silver
C01700,Customer 01700,customer01700@example.com,Chennai,India,Regular
C01701,Customer 01701,customer01701@example.com,Bengaluru,India,Regular
C01702,Customer 01702,customer01702@example.com,Coimbatore,India,Silver
C01703,Customer 01703,customer01703@example.com,Bengaluru,India,Regular
C01704,Customer 01704,customer01704@example.com,Bengaluru,India,Gold
C01705,Customer 01705,customer01705@example.com,Mumbai,India,Platinum
C01706,Customer 01706,customer01706@example.com,Delhi,India,Gold
C01707,Customer 01707,customer01707@example.com,Coimbatore,India,Regular
C01708,Customer 01708,customer01708@example.com,Bengaluru,India,Silver
C01709,Customer 01709,customer01709@example.com,Chennai,India,Gold
C01710,Customer 01710,customer01710@example.com,Pune,India,Gold
C01711,Customer 01711,customer01711@example.com,Kochi,India,Regular
C01712,Customer 01712,customer01712@example.com,Bengaluru,India,Regular
C01713,Customer 01713,customer01713@example.com,Chennai,India,Silver
C01714,Customer 01714,customer01714@example.com,Hyderabad,India,Gold
C01715,Customer 01715,customer01715@example.com,Pune,India,Platinum
C01716,Customer 01716,customer01716@example.com,Delhi,India,Regular
C01717,Customer 01717,customer01717@example.com,Pune,India,Gold
C01718,Customer 01718,customer01718@example.com,Hyderabad,India,Regular
C01719,Customer 01719,customer01719@example.com,Kochi,India,Platinum
C01720,Customer 01720,customer01720@example.com,Coimbatore,India,Gold
C01721,Customer 01721,customer01721@example.com,Kochi,India,Platinum
C01722,Customer 01722,customer01722@example.com,Kochi,India,Silver
C01723,Customer 01723,customer01723@example.com,Bengaluru,India,Silver
C01724,Customer 01724,customer01724@example.com,Chennai,India,Silver
C01725,Customer 01725,customer01725@example.com,Bengaluru,India,Platinum
C01726,Customer 01726,customer01726@example.com,Coimbatore,India,Platinum
C01727,Customer 01727,customer01727@example.com,Hyderabad,India,Platinum
C01728,Customer 01728,customer01728@example.com,Pune,India,Regular
C01729,Customer 01729,customer01729@example.com,Hyderabad,India,Platinum
C01730,Customer 01730,customer01730@example.com,Coimbatore,India,Regular
C01731,Customer 01731,customer01731@example.com,Kochi,India,Platinum
C01732,Customer 01732,customer01732@example.com,Chennai,India,Regular
C01733,Customer 01733,customer01733@example.com,Delhi,India,Gold
C01734,Customer 01734,customer01734@example.com,Chennai,India,Silver
C01735,Customer 01735,customer01735@example.com,Pune,India,Regular
C01736,Customer 01736,customer01736@example.com,Kochi,India,Silver
C01737,Customer 01737,customer01737@example.com,Coimbatore,India,Gold
C01738,Customer 01738,customer01738@example.com,Kochi,India,Silver
C01739,Customer 01739,customer01739@example.com,Chennai,India,Regular
C01740,Customer 01740,customer01740@example.com,Hyderabad,India,Platinum
C01741,Customer 01741,customer01741@example.com,Coimbatore,India,Silver
C01742,Customer 01742,customer01742@example.com,Bengaluru,India,Platinum
C01743,Customer 01743,customer01743@example.com,Pune,India,Silver
C01744,Customer 01744,customer01744@example.com,Pune,India,Gold
C01745,Customer 01745,customer01745@example.com,Chennai,India,Silver
C01746,Customer 01746,customer01746@example.com,Kochi,India,Platinum
C01747,Customer 01747,customer01747@example.com,Mumbai,India,Regular
C01748,Customer 01748,customer01748@example.com,Coimbatore,India,Platinum
C01749,Customer 01749,customer01749@example.com,Coimbatore,India,Regular
C01750,Customer 01750,customer01750@example.com,Coimbatore,India,Platinum
C01751,Customer 01751,customer01751@example.com,Pune,India,Regular
C01752,Customer 01752,customer01752@example.com,Coimbatore,India,Regular
C01753,Customer 01753,customer01753@example.com,Bengaluru,India,Platinum
C01754,Customer 01754,customer01754@example.com,Kochi,India,Regular
C01755,Customer 01755,customer01755@example.com,Chennai,India,Regular
C01756,Customer 01756,customer01756@example.com,Delhi,India,Silver
C01757,Customer 01757,customer01757@example.com,Coimbatore,India,Gold
C01758,Customer 01758,customer01758@example.com,Pune,India,Regular
C01759,Customer 01759,customer01759@example.com,Mumbai,India,Platinum
C01760,Customer 01760,customer01760@example.com,Pune,India,Platinum
C01761,Customer 01761,customer01761@example.com,Pune,India,Platinum
C01762,Customer 01762,customer01762@example.com,Bengaluru,India,Regular
C01763,Customer 01763,customer01763@example.com,Mumbai,India,Regular
C01764,Customer 01764,customer01764@example.com,Pune,India,Gold
C01765,Customer 01765,customer01765@example.com,Delhi,India,Gold
C01766,Customer 01766,customer01766@example.com,Bengaluru,India,Regular
C01767,Customer 01767,customer01767@example.com,Hyderabad,India,Platinum
C01768,Customer 01768,customer01768@example.com,Hyderabad,India,Platinum
C01769,Customer 01769,customer01769@example.com,Bengaluru,India,Gold
C01770,Customer 01770,customer01770@example.com,Mumbai,India,Silver
C01771,Customer 01771,customer01771@example.com,Bengaluru,India,Platinum
C01772,Customer 01772,customer01772@example.com,Mumbai,India,Platinum
C01773,Customer 01773,customer01773@example.com,Mumbai,India,Gold
C01774,Customer 01774,customer01774@example.com,Bengaluru,India,Platinum
C01775,Customer 01775,customer01775@example.com,Chennai,India,Regular
C01776,Customer 01776,customer01776@example.com,Coimbatore,India,Platinum
C01777,Customer 01777,customer01777@example.com,Hyderabad,India,Platinum
C01778,Customer 01778,customer01778@example.com,Chennai,India,Regular
C01779,Customer 01779,customer01779@example.com,Kochi,India,Platinum
C01780,Customer 01780,customer01780@example.com,Hyderabad,India,Silver
C01781,Customer 01781,customer01781@example.com,Hyderabad,India,Regular
C01782,Customer 01782,customer01782@example.com,Kochi,India,Gold
C01783,Customer 01783,customer01783@example.com,Kochi,India,Platinum
C01784,Customer 01784,customer01784@example.com,Mumbai,India,Gold
C01785,Customer 01785,customer01785@example.com,Kochi,India,Gold
C01786,Customer 01786,customer01786@example.com,Delhi,India,Platinum
C01787,Customer 01787,customer01787@example.com,Hyderabad,India,Silver
C01788,Customer 01788,customer01788@example.com,Kochi,India,Gold
C01789,Customer 01789,customer01789@example.com,Pune,India,Silver
C01790,Customer 01790,customer01790@example.com,Mumbai,India,Silver
C01791,Customer 01791,customer01791@example.com,Delhi,India,Gold
C01792,Customer 01792,customer01792@example.com,Hyderabad,India,Silver
C01793,Customer 01793,customer01793@example.com,Pune,India,Regular
C01794,Customer 01794,customer01794@example.com,Pune,India,Platinum
C01795,Customer 01795,customer01795@example.com,Kochi,India,Gold
C01796,Customer 01796,customer01796@example.com,Kochi,India,Regular
C01797,Customer 01797,customer01797@example.com,Bengaluru,India,Regular
C01798,Customer 01798,customer01798@example.com,Kochi,India,Silver
C01799,Customer 01799,customer01799@example.com,Chennai,India,Regular
C01800,Customer 01800,customer01800@example.com,Mumbai,India,Gold
C01801,Customer 01801,customer01801@example.com,Hyderabad,India,Gold
C01802,Customer 01802,customer01802@example.com,Delhi,India,Silver
C01803,Customer 01803,customer01803@example.com,Chennai,India,Gold
C01804,Customer 01804,customer01804@example.com,Mumbai,India,Regular
C01805,Customer 01805,customer01805@example.com,Pune,India,Platinum
C01806,Customer 01806,customer01806@example.com,Bengaluru,India,Silver
C01807,Customer 01807,customer01807@example.com,Kochi,India,Silver
C01808,Customer 01808,customer01808@example.com,Delhi,India,Regular
C01809,Customer 01809,customer01809@example.com,Kochi,India,Platinum
C01810,Customer 01810,customer01810@example.com,Kochi,India,Gold
C01811,Customer 01811,customer01811@example.com,Chennai,India,Regular
C01812,Customer 01812,customer01812@example.com,Delhi,India,Silver
C01813,Customer 01813,customer01813@example.com,Coimbatore,India,Silver
C01814,Customer 01814,customer01814@example.com,Pune,India,Silver
C01815,Customer 01815,customer01815@example.com,Mumbai,India,Gold
C01816,Customer 01816,customer01816@example.com,Coimbatore,India,Silver
C01817,Customer 01817,customer01817@example.com,Bengaluru,India,Silver
C01818,Customer 01818,customer01818@example.com,Hyderabad,India,Regular
C01819,Customer 01819,customer01819@example.com,Kochi,India,Regular
C01820,Customer 01820,customer01820@example.com,Kochi,India,Gold
C01821,Customer 01821,customer01821@example.com,Delhi,India,Silver
C01822,Customer 01822,customer01822@example.com,Hyderabad,India,Gold
C01823,Customer 01823,customer01823@example.com,Chennai,India,Gold
C01824,Customer 01824,customer01824@example.com,Coimbatore,India,Silver
C01825,Customer 01825,customer01825@example.com,Chennai,India,Silver
C01826,Customer 01826,customer01826@example.com,Pune,India,Regular
C01827,Customer 01827,customer01827@example.com,Delhi,India,Platinum
C01828,Customer 01828,customer01828@example.com,Pune,India,Regular
C01829,Customer 01829,customer01829@example.com,Pune,India,Silver
C01830,Customer 01830,customer01830@example.com,Hyderabad,India,Regular
C01831,Customer 01831,customer01831@example.com,Hyderabad,India,Platinum
C01832,Customer 01832,customer01832@example.com,Kochi,India,Regular
C01833,Customer 01833,customer01833@example.com,Pune,India,Silver
C01834,Customer 01834,customer01834@example.com,Mumbai,India,Gold
C01835,Customer 01835,customer01835@example.com,Pune,India,Gold
C01836,Customer 01836,customer01836@example.com,Delhi,India,Silver
C01837,Customer 01837,customer01837@example.com,Coimbatore,India,Regular
C01838,Customer 01838,customer01838@example.com,Bengaluru,India,Gold
C01839,Customer 01839,customer01839@example.com,Coimbatore,India,Silver
C01840,Customer 01840,customer01840@example.com,Mumbai,India,Regular
C01841,Customer 01841,customer01841@example.com,Pune,India,Platinum
C01842,Customer 01842,customer01842@example.com,Bengaluru,India,Platinum
C01843,Customer 01843,customer01843@example.com,Delhi,India,Gold
C01844,Customer 01844,customer01844@example.com,Chennai,India,Gold
C01845,Customer 01845,customer01845@example.com,Coimbatore,India,Platinum
C01846,Customer 01846,customer01846@example.com,Chennai,India,Gold
C01847,Customer 01847,customer01847@example.com,Mumbai,India,Gold
C01848,Customer 01848,customer01848@example.com,Bengaluru,India,Regular
C01849,Customer 01849,customer01849@example.com,Hyderabad,India,Regular
C01850,Customer 01850,customer01850@example.com,Bengaluru,India,Silver
C01851,Customer 01851,customer01851@example.com,Mumbai,India,Platinum
C01852,Customer 01852,customer01852@example.com,Bengaluru,India,Silver
C01853,Customer 01853,customer01853@example.com,Kochi,India,Regular
C01854,Customer 01854,customer01854@example.com,Hyderabad,India,Regular
C01855,Customer 01855,customer01855@example.com,Coimbatore,India,Gold
C01856,Customer 01856,customer01856@example.com,Chennai,India,Regular
C01857,Customer 01857,customer01857@example.com,Bengaluru,India,Regular
C01858,Customer 01858,customer01858@example.com,Hyderabad,India,Gold
C01859,Customer 01859,customer01859@example.com,Bengaluru,India,Silver
C01860,Customer 01860,customer01860@example.com,Delhi,India,Platinum
C01861,Customer 01861,customer01861@example.com,Kochi,India,Platinum
C01862,Customer 01862,customer01862@example.com,Kochi,India,Platinum
C01863,Customer 01863,customer01863@example.com,Pune,India,Regular
C01864,Customer 01864,customer01864@example.com,Kochi,India,Regular
C01865,Customer 01865,customer01865@example.com,Chennai,India,Regular
C01866,Customer 01866,customer01866@example.com,Chennai,India,Regular
C01867,Customer 01867,customer01867@example.com,Pune,India,Regular
C01868,Customer 01868,customer01868@example.com,Delhi,India,Gold
C01869,Customer 01869,customer01869@example.com,Bengaluru,India,Gold
C01870,Customer 01870,customer01870@example.com,Coimbatore,India,Platinum
C01871,Customer 01871,customer01871@example.com,Kochi,India,Regular
C01872,Customer 01872,customer01872@example.com,Coimbatore,India,Silver
C01873,Customer 01873,customer01873@example.com,Mumbai,India,Silver
C01874,Customer 01874,customer01874@example.com,Kochi,India,Gold
C01875,Customer 01875,customer01875@example.com,Hyderabad,India,Gold
C01876,Customer 01876,customer01876@example.com,Pune,India,Regular
C01877,Customer 01877,customer01877@example.com,Hyderabad,India,Regular
C01878,Customer 01878,customer01878@example.com,Chennai,India,Regular
C01879,Customer 01879,customer01879@example.com,Kochi,India,Regular
C01880,Customer 01880,customer01880@example.com,Delhi,India,Silver
C01881,Customer 01881,customer01881@example.com,Pune,India,Silver
C01882,Customer 01882,customer01882@example.com,Kochi,India,Silver
C01883,Customer 01883,customer01883@example.com,Hyderabad,India,Silver
C01884,Customer 01884,customer01884@example.com,Mumbai,India,Gold
C01885,Customer 01885,customer01885@example.com,Mumbai,India,Regular
C01886,Customer 01886,customer01886@example.com,Hyderabad,India,Regular
C01887,Customer 01887,customer01887@example.com,Coimbatore,India,Regular
C01888,Customer 01888,customer01888@example.com,Delhi,India,Regular
C01889,Customer 01889,customer01889@example.com,Delhi,India,Regular
C01890,Customer 01890,customer01890@example.com,Mumbai,India,Platinum
C01891,Customer 01891,customer01891@example.com,Pune,India,Gold
C01892,Customer 01892,customer01892@example.com,Hyderabad,India,Silver
C01893,Customer 01893,customer01893@example.com,Bengaluru,India,Gold
C01894,Customer 01894,customer01894@example.com,Bengaluru,India,Silver
C01895,Customer 01895,customer01895@example.com,Pune,India,Platinum
C01896,Customer 01896,customer01896@example.com,Coimbatore,India,Gold
C01897,Customer 01897,customer01897@example.com,Delhi,India,Silver
